SERFF Tr Num,Filing Type,Date Submitted,Effective Date Requested (New),Effective Date Requested (Renewal),SERFF Status,Filing Description,Filing Method,TOI,Group_Code,Company_Codes,week_date,gpt_3_5_summary,o1_mini_summary,xai_summary
LBPM-134424504,Form,02/19/2025,05/17/2025,06/28/2025,Submitted to State,"In accordance with Oregon filing provisions, we respectfully submit the following revisions for our Homeowners Renters/Condo
Line of Business program.
This filing updates Actual Cash Value (ACV), Your Duties to Maintain Policy Limits, and various style, formatting, and grammar
changes. Specifically, we have updated ACV to include reasonable deductions for materials, labor, overhead, and profit.
Additionally, Your Duties to maintain and Select Policy Limits is updated to remove pro rata language.
The information below/Exhibit 1 provides a list of forms submitted with this filing.  In addition, it also provides a summary of the
major coverage or policies differences from our currently approved homeowner policy.
Our company would like to have the option of reformatting text or moving boxes, where applicable, to accommodate marketing
requirements and printing of forms. The format of the forms may vary depending on the needs of our clients (e.g. paper size,
electronic distribution, etc.). The language will remain the same as approved by your Division and any font requirements will be
maintained.
We appreciate your review of this filing. Should you have any questions or concerns, please do not hesitate to contact us
directly.
The following provides a summary for each form submitted with this filing.
1.Amendatory Endorsement - Oregon, CHO-6261OREP 5/25
•Definition of actual cash value.
•Updating your duties to select and maintain policy limits.
•Cosmetic updates which have no coverage impacts",,04.0 Homeowners,111,[11071],2025-02-24,"The rate filing submitted by Safeco Insurance Company of Oregon for their Homeowners product in Oregon includes revisions to the Actual Cash Value (ACV) calculations, updates to the duties of policyholders to maintain policy limits, and various style and formatting changes. Specifically, the filing updates the definition of ACV to include deductions for materials, labor, overhead, and profit. It also amends the policy language regarding the duties of maintaining policy limits to remove pro rata language.

Furthermore, the filing introduces changes related to coverage for marijuana, loss of use during emergencies, building ordinance or law coverage, liability coverage exclusions, and definitions within the policy.

Overall, the rate filing aims to update and enhance the Homeowners insurance product offered by Safeco Insurance Company of Oregon in compliance with Oregon regulations and standards.",,
FAIG-134385139,Rate,01/24/2025,03/18/2025,04/22/2025,Closed-Approved,Please see our memorandum under the Supporting Documentation Tab for complete details.,,04.0 Homeowners,69,"[40649, 26298]",2025-02-24,,,
FAIG-134385402,Rate,01/24/2025,03/18/2025,04/22/2025,Closed-Approved,Please see our memorandum under the Supporting Documentation Tab for complete details.,,04.0 Homeowners,69,[25321],2025-02-24,,,
HART-134400784,Rule,02/04/2025,07/01/2025,07/01/2025,Closed-Approved,"We are filing for your information the introduction of a credit card surcharge to The Hartford’s Home products in the writing
companies referenced above. Policyholders who choose to pay their premium by credit card will incur a credit card surcharge
charged and collected by a third-party payment vendor, which will not exceed 3% of the total payment amount.  The surcharge
amount will be shown at the time of the transaction and is effective for all transactions processed on or after July 01, 2025.",,04.0 Homeowners,91,"[29424, 38288, 37478, 38261, 30104, 34690, 11000, 27120, 29459, 22357, 19682, 39608]",2025-02-24,"Based on the provided filing, the insurance company Hartford Casualty Insurance Company and its affiliated companies submitted a rate filing for the introduction of a credit card surcharge to The Hartford's Home products in Pennsylvania. The surcharge will be a flat rate of 2.95% of the payment amount for policyholders who choose to pay their premium by credit card. The surcharge will be collected by a third-party payment vendor and will be effective for all transactions processed on or after July 01, 2025.

The rate filing was submitted under the Project Name ""PA Home Credit Card Surcharge"" for various Hartford insurance entities. The filing was reviewed and approved, with a disposition date of 02/12/2025, and the effective date for the new rate is 07/01/2025. The overall rate impact indicated in the filing was 0.000%, with no written premium change and no impact on the number of policyholders affected.",,
FORE-134405214,Rate/Rule,02/12/2025,06/01/2025,07/01/2025,Assigned,We are requesting revisions to the rule and rate sections.,,04.0 Homeowners,69,[11185],2025-02-24,,,
FORE-134406034,Rate/Rule,02/12/2025,06/01/2025,07/01/2025,Assigned,We are requesting revisions to the rule and rate sections.,,04.0 Homeowners,69,[11800],2025-02-24,,,
LBPM-134357428,Rate,12/20/2024,03/15/2025,04/26/2025,Pending State Action,"In accordance with Rhode Island’s filing provision, Safeco Insurance Company of America (SICA) is respectfully submitting the
following revision to its Renters and Condo rating program with a new business and renewal business effective date of March
15th, 2025, and April 26th, 2025.  This revision will result in a rate impact of 21.7%.
Summary of Filing Materials
This filing includes the following:
1.Base rate unity
2.Coverage A base
3.Territory Unity
As always, if you have any questions or concerns, please feel free to contact us. Thank you for your consideration.",,04.0 Homeowners,111,[24740],2025-02-24,,,
SFMA-134180213,Rate/Rule,07/18/2024,05/01/2025,07/01/2025,Pending State Action,"We are filing revised rates to our independent Rhode Island Homeowners Program, which results in a rate level change of
14.0% for that program in the State Farm Fire and Casualty Company.  The details of and support for the change are outlined
in the attached Filing Memorandum and supporting exhibits.
The rate level changes contained in this filing specifically consider the expected effect that any prior changes in policy
language will have on our future underwriting experience.   The changes detailed in this filing reflect our best efforts to
recognize our actuarially suggested income needs and have premiums that are as competitive as possible.
We do not rely solely on rate activity to achieve our objective of continued financial solidity.  We also concentrate on continued
improvements in the way we service the business we write.  These improvements range from internal expense controls to
ongoing enhancements in the loss settlement process.  We also invest and participate in many loss prevention and control
activities.  Attached is an exhibit that outlines some of these activities.
I hereby certify that to the best of my knowledge this filing complies with all applicable Rhode Island laws and regulations now
in effect.
We request your approval of this filing to be effective May 1, 2025 for new business and July 1, 2025 for renewals.
In order to allow necessary lead time to implement this revision by the effective date above, we would begin implementation
procedures on February 28, 2025, if able.
Sincerely,
Jeff Clinch,   F.C.A.S, CPCU, MAAA
309-766-9940
jeff.clinch.gfdl@statefarm.com
Maria Bunner,   A.C.A.S, MAAA
309-994-5365
maria.bunner.k1rp@statefarm.com",,04.0 Homeowners,176,[25143],2025-02-24,,,
USAA-134357685,Rate,12/20/2024,03/21/2025,06/21/2025,Pending State Action,"Based on a review of the latest Renters experience, United Services Automobile Association (USAA), USAA-Casualty
Insurance Company (USAA-CIC), USAA-General Indemnity Company (USAA-GIC), and Garrison Property and Casualty
Insurance Company (Garrison) propose revisions to Renters Contents and Liability premium rates with an overall effect of
4.8% to be effective March 21, 2025 for new business and June 21, 2025 for renewal business.
We wish to receive approval by February 24, 2025.",,04.0 Homeowners,200,"[25941, 25968, 18600, 21253]",2025-02-24,,,
ALSE-134216877,Rate/Rule,08/16/2024,10/28/2024,12/12/2024,Closed-Approved,"With this filing, we are proposing an overall 19% rate level change to the Allstate Indemnity Company Homeowners -
Condominium program in the state of South Carolina.
The overall rate level change has been achieved through revision of the Rate Adjustment Factor and Coverage A amounts.
Further information regarding these changes can be found in the enclosed attachments.
Please note the assumed effective date of the indication is December 5, 2024.",,04.0 Homeowners,8,[19240],2025-02-24,,,
TRVD-G134419614,Rule,02/14/2025,03/14/2025,05/03/2025,Closed-Approved,"With this filing we are submitting revisions to our Quantum Homeowners 2.0, Quantum Home, and Legacy Home programs as
detailed in the accompanying Explanatory Memorandum.",,04.0 Homeowners,3548,"[19062, 19070, 25666, 28188, 36137, 36161]",2025-02-24,"The rate filing pertains to multiple insurance companies under The Travelers umbrella, specifically focusing on their Quantum Homeowners 2.0, Quantum Home, and Legacy Home products in South Dakota. The filing includes revisions to various rules such as Rule 106 Coverage Packages, Rule 905 Loss Assessment, Rule 511 Loss Assessment Coverage, Rule 535 Enhanced Home Package, Rule 305 High Value Home Coverage, and Rule 530 Additional Coverage Endorsement. 

These revisions involve enhancements, additions, and adjustments to coverage packages, limits of liability, endorsements, and eligibility requirements. The effective dates for the changes vary, with requested effective dates for new business issuance and renewal. The overall rate impact indicated in the filing is 0.000%, with no written premium change or number of policyholders affected. 

The filing emphasizes the eligibility criteria, premium adjustments, and additional coverages provided by the different packages, ensuring compliance with state regulations and maintaining competitive offerings in the homeowners insurance market in South Dakota.",,
ALSE-134407748,Rate,02/06/2025,02/10/2025,12/10/2025,Closed-Approved,"In accordance with TCA §56-5-302, Allstate wishes to submit this rate filing as File and Use under the expedited alternative
provision. There have been no ANAIC Homeowners filings to use this provision to date.
With this filing, Allstate is proposing an overall 0.0% rate level change to the Allstate North American Insurance Company
(ANAIC) Homeowners program in the state of Tennessee.
Allstate is proposing revisions to the following rating plans: Roof Shape Factors and Welcome Factors. The overall rate level
change has been achieved through revision of the Rate Adjustment Factors. Further information regarding these changes can
be found in the enclosed attachments.
This change will apply to new business written on or after 2/10/2025 and for renewals effective on or after 12/10/2025.",,04.0 Homeowners,8,[11110],2025-02-24,,,
LBPM-134395911,Rate,02/03/2025,,06/01/2025,Closed-Approved,"In accordance with Tennessee’s regulatory provision, Safeco Insurance Company of America (SICOA), General Insurance
Company of America (GICOA), and First National Insurance Company of America (FNICA), is requesting the following
changes: Condo will have territory unity rates updated.
The impact on renewal business premiums is 8.0%.
The renewal business effective date is on or after June 1, 2025.
Thank you for reviewing our filing. If you have any questions or concerns, please reach out to us.",,04.0 Homeowners,111,"[24732, 24740, 24724]",2025-02-24,,,
LBPM-134418098,Rate/Rule,02/14/2025,04/21/2025,,Submitted to State,"In accordance with Tennessee's filing provision, we are submitting the following revisions to our homeowner product written
into Peerless Indemnity Insurance Company (PIIC) which was licensed by a Tennessee Certificate of Authority dated October
17th, 2008. We are requesting a new business effective date of 4/21/2025.
The Introductory Rate/Rule filing was submitted under SERFF Tracking No.: LBPM-133391003.
Due to our internal system limitations, we seek approval by 4/3/2025 to implement on the requested effective date.
The changes associated with this filing have a 0.0% rate impact.  There is no impact to in-force policies with this filing.
This filing includes the following:
1.Tiering Manual: Updated Factor Tables used in the Tiering Program
2.Tiering Premium Determination: the complete rating algorithm to calculate a customer’s tier score.
3.Rule Manual: a complete copy of all rating rules that are changing with this revision.
4.Modeling support memo for the new program and rating structure
5.Investment Income Exhibit
6.Rate/Rule Filing Checklist
We appreciate your review of this filing. Should you have any questions or concerns, please do not hesitate to contact us
directly.",,04.0 Homeowners,111,[18333],2025-02-24,,,
LEMO-134299492,Form/Rate/Rule,12/17/2024,02/11/2025,04/12/2025,Closed-Approved,"A revision to Lemonade’s homeowners insurance program is hereby submitted for the State’s review. The proposed rate level
change is 30.0% for HO-3, 10.0% for HO-6, and 2.4% for HO-4. The Company respectfully requests that this filing apply to all
new business policies written on or after February 11, 2025 and to all renewal business effective on or after April 12, 2025.
Please see the Explanatory Memorandum for more information.
Please note we have submitted one exhibit confidentially via email. We look forward to your review.",,04.0 Homeowners,5032,[16023],2025-02-24,,,
SFMA-134378093,Rate/Rule,01/16/2025,05/15/2025,07/01/2025,Pending State Action,"We are filing revised rates to our independent Tennessee Homeowners Program, which results in a rate level change of 14.8%
for that program in the State Farm Fire and Casualty Company.  The details of and support for the change are outlined in the
attached Filing Memorandum and supporting exhibits.
The rate level changes contained in this filing specifically consider the expected effect that any prior changes in policy
language will have on our future underwriting experience.   The changes detailed in this filing reflect our best efforts to
recognize our actuarially suggested income needs and have premiums that are as competitive as possible.
We do not rely solely on rate activity to achieve our objective of continued financial solidity.  We also concentrate on continued
improvements in the way we service the business we write.  These improvements range from internal expense controls to
ongoing enhancements in the loss settlement process.  We also invest and participate in many loss prevention and control
activities.  Attached is an exhibit that outlines some of these activities.
We request your approval of this filing to be effective May 15, 2025 for new business and July 1, 2025 for renewals.
In order to allow necessary lead time to implement this revision by the effective date above, we would begin implementation
procedures on March 14, 2025, if able.
Sincerely,
Jeff Clinch,   F.C.A.S, CPCU, MAAA
309-766-9940
jeff.clinch.gfdl@statefarm.com
Taylor Peltier,   F.C.A.S, CPCU, MAAA
309-735-0482
taylor.peltier.fhnr@statefarm.com",,04.0 Homeowners,176,[25143],2025-02-24,,,
SFMA-134400104,Rate/Rule,02/19/2025,07/15/2025,09/01/2025,Assigned,"We are filing revised rates to our independent Tennessee Rental Dwelling and Rental Condominium Unitowners Programs,
which results in a rate level change of 12.5% for those programs in the State Farm Fire and Casualty Company.  The details of
and support for the change are outlined in the attached Filing Memorandum and supporting exhibits.
The rate level changes contained in this filing specifically consider the expected effect that any prior changes in policy
language will have on our future underwriting experience.
We request your approval of this filing to be effective July 15, 2025 for new business and September 1, 2025 for renewals.
In order to allow necessary lead time to implement this revision by the effective date above, we would begin implementation
procedures on May 16, 2025, if able.
Sincerely,
Jeff Clinch,   F.C.A.S, CPCU, MAAA
309-766-9940
jeff.clinch.gfdl@statefarm.com
Taylor Peltier,   F.C.A.S, CPCU, MAAA
309-735-0482
taylor.peltier.fhnr@statefarm.com",,04.0 Homeowners,176,[25143],2025-02-24,,,
ALSE-134425684,Rate/Rule,02/19/2025,03/03/2025,04/17/2025,Submitted to State,"With this filing, Allstate is proposing an overall 10.9% rate level change to the Allstate Indemnity Company (AI) Homeowners -
Manufactured Home (MFH) program in the state of Texas.
The overall rate level change has been achieved through revision of the Rate Adjustment Factor and Reinsurance Rate
Adjustment Factor. Further information regarding these changes can be found in the enclosed attachments.
This change will apply to new business written on or after 3/3/2025 and for renewals effective on or after 4/17/2025.",,04.0 Homeowners,8,[19240],2025-02-24,,,
ALSE-134425865,Rate/Rule,02/19/2025,03/03/2025,04/17/2025,Submitted to State,"With this filing, Allstate is proposing an overall 4.0% rate level change to the Allstate Vehicle and Property Insurance Company
(AVPIC) Homeowners - Owner Occupied Homeowners (HO) program in the state of Texas.
The overall rate level change has been achieved through revision of the Rate Level Factors. Further information regarding
these changes can be found in the enclosed attachments.
This change will apply to new business written on or after 3/3/2025 and for renewals effective on or after 4/17/2025.",,04.0 Homeowners,8,[37907],2025-02-24,,,
AMSI-133493206,Underwriting Guidelines,08/30/2023,08/30/2023,10/30/2023,Closed-CL-Closed; No additional info required at this time,"ASI Lloyds (ASIL) respectfully submits for your review, under the file and use provision, a revision to our Homeowners HOB
and HOU program. Please refer to the attached exhibits for further details and note this is a 'partial set' filing for HOB and a 'full
set' filing for HOU.
If you have any questions or comments, please do not hesitate to contact me at 866-274-8765 ext. 1931 or via email at
amason@asicorp.org.
Sincerely,
Andy Mason
Product Manager, State of Texas",,04.0 Homeowners,155,[11059],2025-02-24,"Based on the information provided in the filing, the rate filing for ASI Lloyds Homeowners insurance in Texas had the following key details:

- Filing Type: Underwriting Guidelines
- Effective Date Requested (New): 08/30/2023
- Effective Date Requested (Renewal): 10/30/2023
- Filing Status: Closed; No additional info required at this time
- Project Name/Number: v.TX.HOB.HO6.2023.Q3
- The filing involved a revision to the Homeowners HOB and HOU program, with a 'partial set' filing for HOB and a 'full set' filing for HOU.
- The filing was submitted by ASI Lloyds and reviewed by a team of authors and reviewers.
- The company contact for the filing was Andrew Mason.
- Supporting documents included underwriting guidelines, which were confirmed to contain confidential information.
- An objection letter was issued to address certain issues in the filing, but it was closed as those issues were planned to be addressed in a subsequent filing.
- Correspondence notes showed repeated requests for status updates on the filing.

Overall, the rate filing for ASI Lloyds Homeowners insurance in Texas resulted in a closed status with no further action required at that time.",,
AMSI-134385509,Underwriting Guidelines,02/07/2025,02/11/2025,04/11/2025,Pending State Action,"ASI Lloyds (ASIL) respectfully submits for your review, under the file and use provision, a revision to our HOU program. This is
a Rule Manual filing including our countrywide updates. If you have any questions or comments, please do not hesitate to
contact me at 216-227-8065 or via email at bdedric1@progressive.com.
Sincerely,
Brian Dedrick
Condominium Product Manager",,04.0 Homeowners,155,[11059],2025-02-24,"Based on the information provided in the filing, the rate filing for ASI Lloyds' Condominium homeowners insurance product in Texas includes revisions to the HOU program under the file-and-use provision. The filing involves a Rule Manual update with countrywide changes applicable to condominium homeowners insurance.

Key points of the rate filing include:
- Company uses third-party claims data from C.L.U.E. Inc. for loss history information.
- Company uses a third-party model from Insurance Services Office, Inc. for determining Public Protection Classification.
- No changes to Form Schedule items, Rate/Rule Schedule items, or Supporting Documents are noted in the response to the objection letter.

The filing does not include specific rate information, as indicated in the Rate Information section of the documentation. This rate filing is currently pending state action in Texas under the SERFF tracking number AMSI-134385509.",,
FAIG-134410989,Rate/Rule,02/11/2025,02/18/2025,05/29/2025,Pending State Action,Please see our Cover Memo attached under the Supporting Documents tab for complete details.,,04.0 Homeowners,69,[38067],2025-02-24,,,
FAIG-134423267,Underwriting Guidelines,02/18/2025,03/14/2025,04/18/2025,Submitted to State,Please see our Filing Memorandum attached under the Supporting Documents tab for complete details.,,04.0 Homeowners,69,[38067],2025-02-24,,,
HART-134398746,Rate/Rule,02/19/2025,,10/31/2025,Submitted to State,"The purpose of this filing is to consolidate home products into our Home Advantage rate plan via an Affiliate Transfer process.
Agency rate plans written in Sentinel Insurance Company, Ltd. will be consolidated into Hartford Accident and Indemnity
Company.
Policyholders may experience a change because some coverage options and limits offered in the older products are not
available in the Home Advantage product.  Where coverage options and limits have changed, policyholders will be notified in
writing in advance of the policy effective date.  Policyholders can always contact us to discuss their coverage options and
limits.
The transfer will take place at renewal (no interruption in coverage) and will begin with renewals effective October 31, 2025
and last one year.  We will communicate with the policyholders by sending a notice of transfer that complies with Tex. Ins.
Code § 551.1055; 28 TAC § 5.9750 30 days prior to the transfer.  This communication will advise policyholders that they can
contact us to discuss their coverage options and limits.",,04.0 Homeowners,91,"[11000, 22357]",2025-02-24,"Based on the filing information provided, the insurance company is consolidating home insurance products from Sentinel Insurance Company, Ltd. into Hartford Accident and Indemnity Company under a new product named ""Depopulation TX Home Dimensions Agency & Affinity - SENT to HAIC."" The consolidation is part of a Home Advantage rate plan via an Affiliate Transfer process in Texas, specifically for Homeowners insurance. Policyholders will be transitioned to the new product at renewal, effective October 31, 2025, with no coverage interruption.

The rate filing is categorized as a ""Neutral"" rate change type, indicating a 0.000% change in rates for both Sentinel Insurance Company, Ltd. and Hartford Accident and Indemnity Company. The overall impact on written premiums for this program is $0, affecting a total of 0 policyholders. The filing does not contain any personally identifiable information and is submitted as a 'File & Use' method.",,
HART-134405817,Rate/Rule,02/19/2025,,10/31/2025,Submitted to State,"The purpose of this filing is to consolidate home products into our Home Advantage rate plan via an Affiliate Transfer process.
Agency rate plans written in Hartford Lloyd's Insurance Company will be consolidated into Hartford Accident and Indemnity
Company.
Policyholders may experience a change because some coverage options and limits offered in the older products are not
available in the Home Advantage product.  Where coverage options and limits have changed, policyholders will be notified in
writing in advance of the policy effective date.  Policyholders can always contact us to discuss their coverage options and
limits.
The transfer will take place at renewal (no interruption in coverage) and will begin with renewals effective October 31, 2025
and last one year.  We will communicate with the policyholders by sending a notice of transfer that complies with Tex. Ins.
Code § 551.1055; 28 TAC § 5.9750 30 days prior to the transfer.  This communication will advise policyholders that they can
contact us to discuss their coverage options and limits.",,04.0 Homeowners,91,"[38253, 22357]",2025-02-24,"The rate filing is related to the consolidation of home insurance products offered by Hartford Lloyd's Insurance Company into Hartford Accident and Indemnity Company's Home Advantage rate plan. This consolidation process involves transferring agency rate plans to provide policyholders with enhanced features and benefits under the new Home Advantage policy. The effective date for this change is set for renewals starting on October 31, 2025, and lasting for one year. Policyholders will be notified in advance of any coverage option and limit changes and given the opportunity to discuss their options with The Hartford. The filing indicates a neutral rate change of 0.000% for both Hartford Lloyd's Insurance Company and Hartford Accident and Indemnity Company. The filing also outlines the contact information for inquiries related to the filing and the individuals involved in preparing it.",,
HART-134407174,Rate/Rule,02/19/2025,,10/31/2025,Submitted to State,"The purpose of this filing is to consolidate home products into our Home Advantage rate plan via an Affiliate Transfer process.
Agency rate plans written in Hartford Lloyd's Insurance Company will be consolidated into Trumbull Insurance Company.
Policyholders may experience a change because some coverage options and limits offered in the older products are not
available in the Home Advantage product.  Where coverage options and limits have changed, policyholders will be notified in
writing in advance of the policy effective date.  Policyholders can always contact us to discuss their coverage options and
limits.
The transfer will take place at renewal (no interruption in coverage) and will begin with renewals effective October 31, 2025
and last one year.  We will communicate with the policyholders by sending a notice of transfer that complies with Tex. Ins.
Code § 551.1055; 28 TAC § 5.9750 30 days prior to the transfer.  This communication will advise policyholders that they can
contact us to discuss their coverage options and limits.",,04.0 Homeowners,91,"[38253, 27120]",2025-02-24,"The rate filing involves the consolidation of home insurance products from Hartford Lloyd's Insurance Company into Trumbull Insurance Company's Home Advantage rate plan via an Affiliate Transfer process. This consolidation aims to provide policyholders with enhanced features and benefits under the new plan. Although some coverage options and limits may change for policyholders, they will be notified in advance of the policy effective date and given the opportunity to discuss their coverage options and limits. The transfer will occur at renewal without interrupting coverage, starting on October 31, 2025, and lasting for one year. Policyholders will receive a notice of transfer 30 days prior to the transfer to inform them of the change and provide contact information for any inquiries. The effective date of the rate revision is requested to be October 31, 2025.",,
LBPM-134159927,Endorsement (Amendments),06/28/2024,10/21/2024,12/25/2024,Closed-APDR-Approved by Director,"SERFF Tracking #: LBPM-134159927
State Tracking #: S722843
Company Tracking #: 24-TX-LM-HO-CND-F-MULTI-
PCF-SPPROV
State:
Texas
First Filing Company:
Liberty Insurance Corporation, ...
TOI/Sub-TOI:
04.0 Homeowners/04.0000 Homeowners Sub-TOI Combinations
Product Name:
Homeowners
Project Name/Number: 24-TX-LM-HO-CND-F-MULTI-PCF-SPPROV/24-TX-LM-HO-CND-F-MULTI-PCF-SPPROV
PDF Pipeline for SERFF Tracking Number LBPM-134159927 Generated 02/10/2025 01:09 AM

In accordance with Texas's filing provision, we are submitting the following revisions to our property lines including:
Homeowners programs.
We have filed revisions to our Homeowners program endorsements:
SPECIAL PROVISIONS — TEXAS, HM 8100TX 10 24
- Forms has had style updates made to them.
- Added definitions for “Replacement Cost”, and “Roof Surfacing”.
- Updated Coverage A exclusion language concerning continuous or repeated seepage or leakage
- Updated Cosmetic Loss or Damage language
- Updated Additional Property Coverages language for reasonable repairs
- Updated language for Duties to Select and Maintain Policy Limits
- Updated language for Windstorm or Hail Roof Surfacing Loss Percentage
- Updated Appraisal language
- Updated language for Policy Period
SPECIAL PROVISIONS — TEXAS, FMHO 6100TX 09 24
- Forms has had style updates made to them.
- Added definitions for “Replacement Cost”, and “Roof Surfacing”.
- Updated Coverage C Special Limits adding digital currency
- Updated Additional Property Coverages language for reasonable repairs
- Updated Coverage A exclusion language concerning continuous or repeated seepage or leakage
- Updated Cosmetic Loss or Damage language
- Added language to the Loss Settlement provision
- Updated Appraisal language
- Updated language for Policy Period
SPECIAL PROVISIONS — TEXAS, FMHO 6100TX 10 24
- Forms has had style updates made to them.
- Added definitions for “Replacement Cost”, and “Roof Surfacing”.
- Updated Coverage C Special Limits adding digital currency
- Updated Additional Property Coverages language for reasonable repairs
- Updated Coverage A exclusion language concerning continuous or repeated seepage or leakage
- Updated Cosmetic Loss or Damage language
- Added language to the Loss Settlement provision
- Updated Appraisal language
- Updated language for Policy Period
ROOF PAYMENT SCHEDULE - TEXAS, FMHO 4176TX 10 24
- Added definition for “Roof Surfacing”.
- Updated language for Windstorm or Hail Roof Surfacing Loss Percentage
ROOF PAYMENT SCHEDULE - TEXAS, FMHO 4194TX 10 24
- Added definition for “Roof Surfacing”.
- Updated language for Windstorm or Hail Roof Surfacing Loss Percentage
Our company would like to have the option of reformatting text or moving boxes, where applicable, to accommodate marketing
SERFF Tracking #: LBPM-134159927
State Tracking #: S722843
Company Tracking #: 24-TX-LM-HO-CND-F-MULTI-
PCF-SPPROV
State:
Texas
First Filing Company:
Liberty Insurance Corporation, ...
TOI/Sub-TOI:
04.0 Homeowners/04.0000 Homeowners Sub-TOI Combinations
Product Name:
Homeowners
Project Name/Number: 24-TX-LM-HO-CND-F-MULTI-PCF-SPPROV/24-TX-LM-HO-CND-F-MULTI-PCF-SPPROV
PDF Pipeline for SERFF Tracking Number LBPM-134159927 Generated 02/10/2025 01:09 AM

Company and Contact
 
requirements and printing of forms. The format of the forms may vary depending on the needs of our clients (e.g. paper size,
electronic distribution, etc.). The language will remain the same as approved by your Division and any font requirements will be
maintained.
We appreciate your review of this filing. Should you have any questions or concerns, please do not hesitate to contact me
directly.",,04.0 Homeowners,111,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",2025-02-24,,,
LBPM-134367641,Endorsement (Amendments),01/02/2025,04/19/2025,06/25/2025,Pending State Action,"This filing is a continuation of LBPM-134360377 submitted on 12/30/2024, this filing is to correct the underwriting companies
filed due to an objection received regarding the companies filed.
In accordance with Texas's filing provision, we are submitting the following revisions to our property lines including:
Homeowners programs.
We have filed revisions to our Homeowners program endorsements:
AMENDATORY ENDORSEMENT - TEXAS, CHO-6548/TXEP 12/24
•Updated Cosmetic Loss or Damage language
COSMETIC LOSS OR DAMAGE EXCLUSION, HOM-7236/TXEP 12 24
•Updated Cosmetic Loss or Damage language
IMPORTANT NOTICE — PLEASE READ CAREFULLY, P-4100/TXEP 10/24
•This notice was previously approved under in S723928 and will now be attaching to American Economy Insurance Company.
Our company would like to have the option of reformatting text or moving boxes, where applicable, to accommodate marketing
requirements and printing of forms. The format of the forms may vary depending on the needs of our clients (e.g. paper size,
electronic distribution, etc.). The language will remain the same as approved by your Division and any font requirements will be
maintained.
We appreciate your review of this filing. Should you have any questions or concerns, please do not hesitate to contact us.",,04.0 Homeowners,111,"[11215, 19690]",2025-02-24,,,
LBPM-134413687,Rate/Rule,02/14/2025,03/15/2025,05/21/2025,Submitted to State,"In accordance with the Texas filing provision, we are submitting the following revisions to our homeowner product in American
Economy Insurance Company (AEIC). We are requesting a new business effective date of March 15, 2025 and a renewal
business effective date of May 21, 2025.
The Introductory Rate/Rule filing was submitted under SERFF Tracking No.: LBPM-132173747. We are not updating any of
our Homeowners Forms with this filing.
The changes associated with this revision have a 0.0% rate impact.
Summary of Filing Materials
This filing includes the following:
1.Rating Manual mock & proof: a complete copy of all rating factors that are changing with this revision, as referenced within
the Product Guide rules and ROC.
2.Tiering Manual mock & proof: a complete copy of all tiering factors that are changing with this revision, as referenced within
the Product Guide rules and ROC.
3.Product Guide mock & proof: a complete copy of all rating rules that are changing with this revision
4.Tier Rate Order Calculation (ROC) mock & proof: the complete tier rating algorithm to calculate a customer’s total tier factor
5.Modeling support and Memo for the revised program and rating structure
6.Territory support
7.Exhibits A, C, D, E, 15, and 16 as required
8.Texas Third-Party Data and Model Information
This filing contains materials that are designated as “Privileged and Confidential: Trade Secret Material”. We ask that those
documents be exempt from public disclosure and remain confidential.
As always, if you have any questions or concerns, please feel free to contact me. Thank you for your consideration.",,04.0 Homeowners,111,[19690],2025-02-24,,,
LEMO-134323240,Policy Form,11/22/2024,02/25/2025,04/26/2025,Closed-APDR-Approved by Director,"A revision to Lemonade’s homeowners insurance program is hereby submitted for the State’s review. The Company
respectfully requests that this filing apply to all new business policies written on or after February 25, 2025 and to all renewal
business effective on or after April 26, 2025.",,04.0 Homeowners,5032,[16023],2025-02-24,,,
SFMA-134221173,Policy Form,10/15/2024,04/01/2025,06/01/2025,Pending State Action,"We respectfully request your approval of the following form(s) as provided in the forms schedule.  The details of the change(s)
are outlined in the attached Filing Memorandum.
Sincerely,
Kevin Nicklas,   CPCU, CLU
309-766-8703
home.f.mail.394n00@statefarm.com
John Poppe,   CPCU, CLU
309-994-9734
home.f.mail.394n00@statefarm.com",,04.0 Homeowners,176,[43419],2025-02-24,,,
SFMA-134227799,Policy Form,08/28/2024,04/15/2025,04/15/2025,Closed-APDR-Approved by Director,"We respectfully submit the following form(s) as provided in the forms schedule. The details of the change(s) are outlined in the
attached Filing Memorandum.
Sincerely,
Kevin Nicklas, CPCU, CLU
309-766-8703
kevin.nicklas.cbnv@statefarm.com
John Poppe, CPCU, CLU
309-994-9734
john.poppe.pkxx@statefarm.com",,04.0 Homeowners,176,[43419],2025-02-24,,,
