SERFF Tr Num,Filing Type,Date Submitted,Effective Date Requested (New),Effective Date Requested (Renewal),SERFF Status,Filing Description,Filing Method,TOI,Group_Code,Company_Codes,week_date,gpt_3_5_summary,o1_mini_summary,xai_summary
FARM-134267371,Form,10/02/2024,03/17/2025,04/19/2025,Closed-Form Approved,"We respectfully submit for filing our new Personal Lines Homeowners endorsement for our Farmers FlexSM Personal Home
Policy. We are also updating Home Sharing Coverage Endorsement to a second edition.",,04.0 Homeowners,69,[21598],2025-02-24,"The filing submitted by Farmers Insurance Company of Arizona involves several endorsements related to homeowners insurance coverage under the product name Flex Home. Here are the key details:

1. **Product Name:** Flex Home
2. **State:** Arizona
3. **Type of Insurance:** Homeowners
4. **Filing Company:** Farmers Insurance Company of Arizona
5. **Filing Type:** Form
6. **Date Submitted:** 10/02/2024
7. **SERFF Tr Num:** FARM-134267371
8. **Effective Date Requested (New):** 03/17/2025
9. **Effective Date Requested (Renewal):** 04/19/2025

It appears that the company made changes and updates to various forms and endorsements related to Coverage C (Personal Property) Broad Named Perils and Home Sharing Coverage. These changes were in response to objections and requirements outlined by the Arizona Department of Insurance.

The filings include updates to the definitions of coverage, exclusions, and specifics of the perils insured against. The company also responded to objections raised by the Department regarding Equipment Breakdown Coverage and clarification on the coverage language to ensure compliance with Arizona statutes.

Additionally, the filing reflects a request to withhold equipment breakdown coverage pending further review and clarification on its inclusion in the policy forms. The filing documentation also includes details on tracking numbers, company information, and contact details for the filing.

This information suggests that Farmers Insurance Company of Arizona has",,
GMMX-134417367,Rate,02/13/2025,02/19/2025,02/19/2025,Closed-Acknowledged,"With this filing, Encompass Property & Casualty Company (EPC) proposes an overall rate change of 10.1% for its Owner
Occupied Homeowners line of business in the state of Arizona.
This filing proposes revisions to the following:
- Rate Adjustment Factors
- Maximum Deductible Credit
Please refer to the enclosed filing for more information.",,04.0 Homeowners,8,[10072],2025-02-24,"Based on the detailed information provided in the filing with the Department of Insurance (DOI) by Encompass Property and Casualty Company for its Homeowners line of business in the state of Arizona, the company is proposing an overall rate change of 10.1%. The filing includes revisions to Rate Adjustment Factors and Maximum Deductible Credits. The proposed rate adjustment is in line with the company's actuarial calculations and complies with Arizona regulations regarding rate filings.

Here is a summary of the key points from the filing:

1. **Rate Change Proposal:** Encompass Property and Casualty Company is proposing an overall rate change of 10.1% for its Owner Occupied Homeowners line of business in Arizona.

2. **Filing Type:** Rate filing, submitted on 02/13/2025, with an Effective Date Requested of 02/19/2025.

3. **Company Information:** Encompass Property and Casualty Company, part of the Allstate Insurance Group, domiciled in Illinois.

4. **Rate Adjustment Factors:** The filing proposes revisions to Rate Adjustment Factors to reflect the desired rate change accurately.

5. **Maximum Deductible Credits:** Revisions have been made to the Maximum Deductible Credits to align with the proposed rate change.

6. **Filing Contact Information:** Phyllis Inman, Regulatory Specialist, is the main contact person for the filing.

7. **Rate & Rule Schedules:** Detailed rate calculation methodologies, including territorial base",,
ALSE-134306035,Rule,11/01/2024,05/01/2025,05/01/2025,Pending Industry Response,"With this filing, Encompass Insurance Company proposes revisions to its Homeowners Underwriting Guidelines in the state of
California.
Please see the Filing Memorandum and Supporting Documents for more information regarding the revisions proposed in this
filing.",,04.0 Homeowners,8,[10358],2025-02-24,"The response letters provided by Encompass Insurance Company address various objections and inquiries related to their proposed changes in the Underwriting Guidelines for their EIC Home, Condo, Renters, and Dwelling Fire products in California. The responses include explanations regarding the changes made, the impact on policyholders, and clarifications on specific elements of the proposed revisions.

Some key points addressed in the responses include:
1. Explanation on the change in the Wildfire Risk Score eligibility criteria from 50 to 20, leading to non-renewals for policies between 20 and 49.
2. Clarification on the methodology used to determine sufficient rates and the impact of the changes on policyholders.
3. Confirmation on the pause of non-renewals for specific policies and the reasons behind the decision.
4. Details on the loss experience analysis for policies with different Wildfire Risk Scores and the resulting non-renewals.
5. Assurance that the proposed changes will not result in any rate impact, maintaining rate neutrality and ensuring consistency with approved rates.

These responses demonstrate Encompass Insurance Company's commitment to transparency and compliance with regulatory requirements in their insurance product offerings.",,
AMSI-134390951,Rate/Rule,01/27/2025,12/29/2025,12/29/2025,Pending Industry Response,"ASI Select Insurance Corp. respectfully submits for your review a rate and rule revision to our HO6 product. The proposal is
submitted with an effective date of 12/29/2025 for new business and renewal business.
If you have any questions or comments, please do not hesitate to contact me at (216)227-8065 or via email at
Brian_M_Dedrick@Progressive.com.
Sincerely,
Brian Dedrick
Condominium Product Manager",,04.0 Homeowners,155,[14042],2025-02-24,"Based on the information provided in the filing, ASI Select Insurance Corp, with its product ""Condominium Unitowners"" under the category of ""Homeowners/Condominium Homeowners,"" has submitted a rate and rule revision for their HO6 product to the California Department of Insurance (DOI). The proposal is intended for both new business and renewal business, with an effective date requested for 12/29/2025.

Here are some key points identified in the filing:

1. **Company Information**:
   - **Company Name**: ASI Select Insurance Corp
   - **Product Name**: Condominium Unitowners
   - **State**: California

2. **Filing Type**:
   - Rate/Rule

3. **Filing Overview**:
   - **Effective Date Requested**:
     - New Business: 12/29/2025
     - Renewal Business: 12/29/2025
   - **Filing Method**: Prior Approval
   - **Rate Change Type**: Increase
   - **Overall Percentage of Last Rate Revision**: 25.000%
   - **Effective Date of Last Rate Revision**: 01/17/2024

4. **Key Documents and Attachments**:
   - Rate and Rule Manuals
   - New Prior Approval Rate Application
   - Affidavit, Explanatory Memo, Model Checklist
   - Rate Change Documents

5. **Compliance and Objection**:
  ",,
HART-133954912,Rate/Rule,01/19/2024,05/15/2025,05/15/2025,Closed-Approved,"The Hartford Personal Lines respectfully submits for your approval the enclosed Homeowners rate filing for a +16.5% overall
rate change on a California Department of Insurance (CDI) Maximum indication of +21.9%. The last Home Advantage AARP
Program rate change was effective 10/19/20 (State Tracking # 20-716), and the “Mitigation in Rating Plans Regulation” filing
was approved and effective 9/3/24 (State Tracking # 23-1131).
The Hartford introduced by peril rating with the introduction of the Home Advantage class plan in April 2012. Coverage for all
specified perils is included in our homeowners product (i.e. no peril coverage is optional). With the introduction of by peril rating
we have been monitoring loss performance and have deemed it necessary to adjust the Building and Tenant form rates.  We
have seen increased loss ratios from Wildfire since this rate plan was introduced. This proposed change will attempt to
balance the Building form loss ratios across perils closer to the overall state loss ratio. The overall Building forms rate increase
will be +17.3%. For Tenant we are adjusting the rate uniformly across perils by -4.9%, and for Condo we are adjusting the rate
uniformly across perils by +10.4%.
The CDI template methodology used to support the catastrophe adjustment factors is based on a 20-year historical average as
shown on supporting Exhibit 9. At this time, we are proposing a rate increase within the maximum indication based on the CDI
template methodology. Our view of rate need, when following standard industry practices of using catastrophe models and
reflecting reinsurance costs, produces a materially higher view of rate need than the CDI template.
The trend selections by form consider both loss and premium trends and are based on the most appropriate net trend of the
five possible point fits (8, 12, 16, 20, and 24). Form level trend explanations are included in supporting Exhibit 8.",,04.0 Homeowners,91,"[34690, 11000, 27120, 29459]",2025-02-24,"Based on the information provided in the objection letters, it seems that there are several key areas of concern and clarification needed from the filing company. Here are some key points:

1. **Rating Algorithm and Data Sources**: The objection letters highlight the need for additional details on the rating algorithm used, especially in Excel and PDF formats. Furthermore, the calculation methodologies, data sources, and how expenses are split need to be clearly explained and justified, particularly with respect to countrywide billing fees versus California-specific expenses.

2. **Exhibit Revisions and Accuracy**: There are requests for revisions in various exhibits to ensure accuracy and clarity. Specific concerns include ensuring that the exhibits accurately portray the premium by peril, distinguishing between fixed and variable fees, and providing clear calculations to justify proposed fees and calculations.

3. **Model Usage and Updates**: The objection letters raise questions regarding the use of models and the need for clarity on when these models were last updated. Additionally, model checklists and explanations on how the models are applied in the rating process are required.

4. **Competitor Analysis and Justification**: Providing competitor information to support the proposed fees is advised. Comparing these fees to industry standards can help justify the proposed changes and ensure alignment with the California marketplace.

5. **Response and Resolution**: In order to address the objections effectively, clear and detailed responses are required from the filing company. Providing comprehensive explanations, supporting calculations, and revised exhibits where necessary will be essential to facilitate the approval process.

It is important for",,
LBPM-134324308,Rate/Rule/Form,11/19/2024,01/01/2026,01/01/2026,Closed-Acknowledged,"In accordance with the California Department of Insurance, Liberty Insurance Corporation is formally submitting a withdrawal
filing for its California Renter Program.
We are simplifying and focusing our investments on core go-forward products and will no longer be offering this product in the
state of California.
Below are the complete filing exhibits:
-Prior Approval Rate Application: The latest rate filings are identified. This would be a Form/Rate/Rule 0.0% rate change.
-Exhibit 1 Filing History: Listed are the previously approved CDI filing numbers for the last three years.
-Withdrawal Letter
-Non-renewal Notice",,04.0 Homeowners,111,[42404],2025-02-24,"The Liberty Insurance Corporation has submitted a filing to the California Department of Insurance for the non-renewal of its Renter program. The reason for non-renewal is that the company is simplifying its product offering in the state of California and will no longer be offering this product. The non-renewal will be effective from 12:01 am on the specified date.

Customers impacted by the non-renewal will receive notices and can inquire further with the Customer Service Department or the California Department of Insurance. Information about alternative insurance options through the California FAIR Plan and the California Home Insurance Finder will be provided to affected policyholders.

The company has assured that the decision was not influenced by price optimization and customers have the right to review the information used in the decision as well as request corrections if needed. Written requests for further information or corrections should be sent within the specified timelines for a response.

The non-renewal notices include important information about alternative insurance options and recourse for customers, ensuring transparency and compliance with California regulations in this process.",,
LBPM-134324330,Rate/Rule/Form,11/19/2024,01/01/2026,01/01/2026,Closed-Acknowledged,"In accordance with the California Department of Insurance, Liberty Insurance Corporation is formally submitting a withdrawal
filing for its California Condominium Program.
We are simplifying and focusing our investments on core go-forward products and will no longer be offering this product in the
state of California.
Below are the complete filing exhibits:
- Prior Approval Rate Application: The latest rate filings are identified. This would be a Form/Rate/Rule 0.0% rate change.
- Exhibit 1 Filing History: Listed are the previously approved CDI filing numbers for the last three years.
- Withdrawal Letter
- Non-Renewal Notice",,04.0 Homeowners,111,[42404],2025-02-24,"It appears that Liberty Mutual Insurance Corporation has submitted a filing to the California Department of Insurance regarding the withdrawal of their condominium insurance program. The filing includes a notice of non-renewal for their policies in California.

Key Points from the Filing:
1. Liberty Mutual is simplifying and focusing on core products, leading to the decision to withdraw the condominium insurance program in California.
2. They will cease writing new policies starting January 1, 2025, and provide non-renewal notices to impacted policyholders starting with policies effective January 1, 2026.
3. The company has provided detailed information about the policies in force and direct written premium as of September 30, 2024.
4. Customers affected by the non-renewal will receive notices explaining the reason and offering contact information for further inquiries and options.
5. The company also informs customers about alternative insurance options such as the California FAIR Plan and provides guidance on how to review and correct information in their records.

If you need more specific details or analysis on any aspect of the filing, feel free to ask.",,
LBRM-134134101,Rate,06/05/2024,05/16/2025,05/16/2025,Closed-Approved,"This filing proposes changes to our independent homeowners program in California and have attached the completed rate
application, templates, and support. These changes result in an overall 7.2% rate increase.
The max policy impact for this revision does not align with the proposed rate change due to the maximum deductible amounts,
therefore, we are providing a rater to show the impact breakdown for clarity.
Thank you for reviewing our filing. We look forward to your approval. If we can answer any questions or provide additional
information, please feel free to contact us.",,04.0 Homeowners,111,"[24724, 24740, 39012]",2025-02-24,"Based on the information provided in the filing, here is a summary of the rate filing for the First National Insurance Company of America related to their homeowners insurance program in California:

1. **Overview**: The rate filing proposes changes to the independent homeowners program in California, resulting in an overall 7.2% rate increase.

2. **Companies**: The filing involves First National Insurance Company of America, Safeco Insurance Company of America, and Safeco Insurance Company of Illinois.

3. **Product**: The product name is Homeowners, falling under the 04.0 Homeowners/04.0000 Homeowners Sub-TOI Combinations.

4. **Filing Type**: It is a rate filing submitted on 06/05/2024, with a requested effective date of 05/16/2025.

5. **Disposition**: The filing was approved on 02/14/2025, with an effective date of 05/16/2025.

6. **Rate Impact**: The overall rate change is 7.2%, with approximate written premium changes and policyholder impacts provided for each company:
- First National Insurance Company of America: $3,246,349 premium change, 22,616 policyholders affected.
- Safeco Insurance Company of America: $9,195,588 premium change, 39,208 policyholders affected.
- Safeco Insurance Company of Illinois: $4,380,757 premium change, 24,906 policyholders affected",,
LBRM-134324203,Rate/Rule/Form,11/19/2024,01/01/2026,01/01/2026,Closed-Acknowledged,"In accordance with the California Department of Insurance, First National Insurance Company of America, Safeco Insurance
Company of America and Safeco Insurance Company of Illinois are formally submitting a withdrawal filing for its California
Renter Program.
We are simplifying and focusing our investments on core go-forward products and will no longer be offering this product in the
state of California.
Below are the complete filing exhibits:
- Prior Approval Rate Application: The latest rate filings are identified. This would be a Form/Rate/Rule 0.0% rate change.
- Exhibit 1 Filing History: Listed are the previously approved CDI filing numbers for the last three years.
- Withdrawal Letter
- Non-Renewal Notice",,04.0 Homeowners,111,"[24724, 24740, 39012]",2025-02-24,"Based on the information provided in the filing with the California Department of Insurance for the Renters program by First National Insurance Company of America and Safeco Insurance, here is a summary of key points:

1. **Companies:** The companies involved in the filing are First National Insurance Company of America, Safeco Insurance Company of America, and Safeco Insurance Company of Illinois. These companies are part of the Liberty Mutual Group.

2. **Product:** The product being filed is the Renters program under the Homeowners category in California.

3. **Filing Type:** The filing is for a Rate/Rule/Form change specifically for the Renters program.

4. **Effective Date:** The requested effective date for the changes is 01/01/2026.

5. **Disposition:** The filing was acknowledged and the disposition date was 02/18/2025.

6. **Withdrawal:** The filing includes a withdrawal notice for the California Renter Program, indicating that the companies are ceasing to offer this product in the state.

7. **Supporting Documents:** Several attachments are included in the filing, such as the Prior Approval Rate Application, Exhibit 1, Product Guides, Withdrawal Notice, and Non-Renewal Letters.

8. **Correspondence:** There are several objection letters and response letters exchanged between Christine Ray and Yizun Chen regarding the filing, including discussions on non-renewal notices, objections, and waivers.

9. **Optional Coverages:** The filing",,
LBRM-134324217,Rate/Rule/Form,11/19/2024,01/01/2026,01/01/2026,Closed-Acknowledged,"In accordance with the California Department of Insurance, First National Insurance Company of America, Safeco Insurance
Company of America and Safeco Insurance Company of Illinois are formally submitting a withdrawal filing for its California
Condominium Program.
We are simplifying and focusing our investments on core go-forward products and will no longer be offering this product in the
state of California.
Below are the complete filing exhibits:
- Prior Approval Rate Application: The latest rate filings are identified. This would be a Form/Rate/Rule 0.0% rate change.
- Exhibit 1 Filing History: Listed are the previously approved CDI filing numbers for the last three years.
- Withdrawal Letter
- Non-Renewal Notice",,04.0 Homeowners,111,"[24724, 24740, 39012]",2025-02-24,"The insurance company in question has filed a withdrawal for its California Condominium Program. The filing includes various documents such as the Prior Approval Rate Application, Exhibit 1 Filing History, Withdrawal Letter, and Non-Renewal Notice. The effective date requested for the withdrawal is 01/01/2026. The filing was submitted by First National Insurance Company of America, Safeco Insurance Company of America, and Safeco Insurance Company of Illinois.

Key Information:
- Companies: First National Insurance Company of America, Safeco Insurance Company of America, Safeco Insurance Company of Illinois
- Product Name: Condo
- State: California
- Filing Type: Rate/Rule/Form
- Date Submitted: 11/19/2024
- Effective Date Requested: 01/01/2026
- Disposition Date: 02/18/2025
- Disposition Status: Acknowledged

The filing includes correspondence such as objection letters and response letters from Christine Ray and Yizun Chen regarding various aspects of the filing, including clarification on why Safeco companies cannot take FNIC policies, justification for non-renewal notices, waiver of deemer provisions, and more.

Furthermore, various schedules, notes to reviewer and filer, and rate information explaining the changes and impacts of the filing are included. Optional coverages discussed in the filing include Equipment Breakdown Coverage, Extended Dwelling Coverage Amount, Full Value on Personal Property, and many more.

",,
LBRM-134354158,Rate/Rule/Form,12/17/2024,01/01/2026,01/01/2026,Closed-Acknowledged,"In accordance with the California Department of Insurance, First National Insurance Company of America is formally
submitting a withdrawal filing for its Difference in Condition (DIC) Product. Safeco Insurance submits the attached withdrawal
notice pursuant to CIC § 674.6 which requires 60 days advance notice to the department for the withdrawal of a product.
We are simplifying and focusing our investments on core go-forward products and will no longer be offering this product in the
state of California.
Below are the complete filing exhibits:
- Prior Approval Rate Application: The latest rate filings are identified. This would be a Form/Rate/Rule 0.0% rate change.
- Exhibit 1 Filing History: Listed are the previously approved CDI filing numbers for the last three years.
- Withdrawal Letter
- Non-Renewal Notice",,04.0 Homeowners,111,[24724],2025-02-24,"Based on the provided information, First National Insurance Company of America has filed a rate application for its Homeowners product in the state of California. The filing was submitted on 12/17/2024 with a SERFF Tracking number LBRM-134354158.

The company has requested a prior approval rate application for property & liability lines. The effective date requested for the new and renewal policies is 01/01/2026. The filing type is categorized as Rate/Rule/Form, and the SERFF status is Closed-Acknowledged.

The company is withdrawing its Difference in Condition (DIC) product, as indicated by the attached Withdrawal Notice. The reason for the withdrawal is to simplify and focus investments on core go-forward products. The withdrawal is effective from 01/01/2026, and the company has agreed not to renew any policies from the withdrawn program into similar programs offered by the insurer group in California.

If you have any further questions or need more detailed analysis, please let me know.",,
LEMO-134259792,Rule/Form,10/02/2024,03/11/2025,03/11/2025,Pending Industry Response,"Lemonade is hereby submitting for the state's approval the following revisions to the Underwriting Guidelines governing our
Homeowners, Condo, and Renters programs. In addition, the Special Provisions has been updated. There is no rate change
associated with this filing.
Thank you for your consideration.",,04.0 Homeowners,5032,[16023],2025-02-24,"In this rate filing with the California Department of Insurance, Lemonade Insurance Company submitted revisions to the Underwriting Guidelines governing their Homeowners, Condo, and Renters programs, as well as updates to the Special Provisions. The filing includes no rate changes. Lemonade requested an effective date of 03/11/2025 for both new and renewal policies.

The primary contacts for the filing are Jodi Bansfield and Emily Spayde from Lemonade Insurance Company. The Company's project name for this filing is CA - Form/UWG Update (H04) 2024Q3. The SERFF Tracking Number for this submission is LEMO-134259792.

Overall, Lemonade Insurance Company's rate filing pertains to their Homeowners product in California and aims to update underwriting guidelines and special provisions without any associated rate changes.",,
