SERFF#,State,Group_Code,Company_Code,Company_Code_all,Objection_letter_date,Objectionletter#,Objection#,Objection,download_week
TX_AMSI-134385509,TX,155,11059,[11059],02/12/2025,Objection_letter1,objection2,"Objection 2           - Third-party model information (Underwriting Guidelines) (Supporting Document)           Comments: Please clarify if this program uses third party models in underwriting, including as a variable in tiering, classification, or company placement. If so, please provide the information below. This information should be submitted in all underwriting guideline filings for this program. TAC 5.9342 (b)(4) (effective 1/8/24) requires that filings for programs that use third party models must include: (A) the name of the model vendor or source; (B) the model name and version number; (C) a description of the model; (D) a description of the model input; (E) a description of how the model output is used in underwriting; and (F) a list of the underwriting guidelines that depend on the output of the model. SERFF Tracking #: AMSI-134385509 State Tracking #: S727564 Company Tracking #: TX 2025-02 HO6 - RULES State: Texas Filing Company: ASI Lloyds TOI/Sub-TOI: 04.0 Homeowners/04.0001 Condominium Homeowners Product Name: Condominium Project Name/Number: /x.TX.HO6.2025-02 Rule Manual PDF Pipeline for SERFF Tracking Number AMSI-134385509 Generated 02/20/2025 06:57 AM  Underwriting models that are used in rating are considered supplementary rating information as defined by TIC § 2251.002 and are required to be included in rate filings by TIC § 2251.101. This is clarified by TAC § 5.9342(j). For more information, please see the language at the link below. https://www.tdi.texas.gov/rules/2023/documents/593101.pdf",2025-02-24
TX_FAIG-134410989,TX,69,38067,[38067],02/13/2025,Objection_letter1,objection1,"Objection 1           - Construction Type Factors, Page 1 (Rate)           Comments: Attach a clean copy of Construction Type Factors for Item 4 in the Rate/Rule Schedule and move the marked copy to the Supporting Documentation tab. 1.000 is underlined in the center of the page. Otherwise, provide an explanation.",2025-02-24
TX_FAIG-134410989,TX,69,38067,[38067],02/13/2025,Objection_letter1,objection2,"Objection 2           - PFM Factors, Pages 1-8 (Rate)           Comments: Attach a clean copy of PFM Factors for Item 10 in the Rate/Rule Schedule and move the marked copy to the Supporting Documentation tab. 1.101 is underlined in the center of page 1. Otherwise, provide an explanation.",2025-02-24
TX_FAIG-134410989,TX,69,38067,[38067],02/13/2025,Objection_letter1,objection3,"Objection 3           - Risk Group, Page 1 (Rate)           Comments: Attach a clean copy of Risk Group for Item 13 in the Rate/Rule Schedule and move the marked copy to the Supporting Documentation tab. 2/18/2025 is printed in blue ink various times. Otherwise, provide an explanation.",2025-02-24
TX_FAIG-134423267,TX,69,38067,[38067],No objections,No objections,No objections,No objections,2025-02-24
TX_HART-134398746,TX,91,11000,"[11000, 22357]",No objections,No objections,No objections,No objections,2025-02-24
TX_HART-134405817,TX,91,38253,"[38253, 22357]",No objections,No objections,No objections,No objections,2025-02-24
TX_HART-134407174,TX,91,38253,"[38253, 27120]",No objections,No objections,No objections,No objections,2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",01/10/2025,Objection_letter1,objection1,"Thank you for your response on 1/9/2025. Attached is an additional objection. Best regards, Margo Morris      Objection 1           - SPECIAL PROVISIONS - TEXAS, HM 8100TX , 10 24 (Form)           - SPECIAL PROVISIONS - TEXAS, FMHO 6100TX , 09 24 (Form)           - SPECIAL PROVISIONS - TEXAS, FMHO 6100TX, 10 24 (Form)           Comments: If theres surge pricing following an event, does the company think it owes a replacement cost payment based on these increased surge pricing or based on prices that existed before the surge?",2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",01/03/2025,Objection_letter2,objection1,"Objection 1           - SPECIAL PROVISIONS - TEXAS, FMHO 6100TX , 09 24 (Form)           Comments: Page 8, Section I - Conditions, C. Loss Settlement, d. the ""replacement cost"" at the time of loss For replacement cost coverage of structures, the cost of replacement should not be determined at the time of loss. Replacement cost coverage is conditioned on completion of repair or replacement, and it is intended to cover the insured for the reasonable cost of that repair or replacement. The cost of repair or replacement often changes before repair or replacement can actually be completed.  For example, the price of materials and labor often tends to increase in the aftermath of a large event. Please remove ""at the time of loss"" for consistency.",2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",01/03/2025,Objection_letter2,objection2,"Objection 2           - SPECIAL PROVISIONS - TEXAS, FMHO 6100TX, 10 24 (Form)           Comments: Page 11,  E. d. Appraisal ""If the appraiser or umpire submits an appraisal award which lists items not itemized in b.(1) of this provision, those additional items will be disregarded."" The insured is responsible for providing the itemization in b.(1) and might not be aware of everything that needs to be itemized. Either remove this sentence of explain the purpose of this language and how it is fair. (Insurance Code 2301.001)",2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",01/03/2025,Objection_letter2,objection3,"Objection 3           - SPECIAL PROVISIONS - TEXAS, FMHO 6100TX, 10 24 (Form)           Comments: Page 11 ""If the disputed property is of a specialized nature, then the appraiser and umpire must have experience and training in the type of specialized property in dispute."" (a) What is property of a specialized nature? (b) How will the insured and appraisers know what property of a specialized nature means?",2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",01/03/2025,Objection_letter2,objection4,"Objection 4           - SPECIAL PROVISIONS - TEXAS, FMHO 6100TX, 10 24 (Form)           Comments: Page 8, Section I - Conditions, C. Loss Settlement, d. the ""replacement"" cost at the time of loss. For replacement cost coverage of structures, the cost of replacement should not be determined at the time of loss. SERFF Tracking #: LBPM-134159927 State Tracking #: S722843 Company Tracking #: 24-TX-LM-HO-CND-F-MULTI- PCF-SPPROV State: Texas First Filing Company: Liberty Insurance Corporation, ... TOI/Sub-TOI: 04.0 Homeowners/04.0000 Homeowners Sub-TOI Combinations Product Name: Homeowners Project Name/Number: 24-TX-LM-HO-CND-F-MULTI-PCF-SPPROV/24-TX-LM-HO-CND-F-MULTI-PCF-SPPROV PDF Pipeline for SERFF Tracking Number LBPM-134159927 Generated 02/10/2025 01:09 AM  Replacement cost coverage is conditioned on completion of repair or replacement, and it is intended to cover the insured for the reasonable cost of that repair or replacement. The cost of repair or replacement often changes before repair or replacement can actually be completed.  For example, the price of materials and labor often tends to increase in the aftermath of a large event. Please remove ""at the time of loss"" for consistency.",2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",01/03/2025,Objection_letter2,objection5,"Objection 5           - SPECIAL PROVISIONS - TEXAS, HM 8100TX , 10 24 (Form)           Comments: Page 6 ""If the disputed property is of a specialized nature, then the appraiser and umpire must have experience and training in the type of specialized property in dispute."" (a) What is property of a specialized nature? (b) How will the insured and appraisers know what property of a specialized nature means?",2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",01/03/2025,Objection_letter2,objection6,"Objection 6           - SPECIAL PROVISIONS - TEXAS, HM 8100TX , 10 24 (Form)           Comments: Page 11  ""If the disputed property is of a specialized nature, then the appraiser and umpire must have experience and training in the type of specialized property in dispute."" (a) What is property of a specialized nature? (b) How will the insured and appraisers know what property of a specialized nature means?",2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",01/03/2025,Objection_letter2,objection7,"Objection 7           - SPECIAL PROVISIONS - TEXAS, FMHO 6100TX , 09 24 (Form)           Comments: Page 12 d.    Appraisal ""If the appraiser or umpire submits an appraisal award which lists items not itemized in b.(1) of this provision, those additional items will be disregarded."" The insured is responsible for providing the itemization in b.(1) and might not be aware of everything that needs to be itemized. Either remove this sentence of explain the purpose of this language and how it is fair. (Insurance Code 2301.001)",2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",11/21/2024,Objection_letter3,objection1,"Objection 1           - SPECIAL PROVISIONS - TEXAS, HM 8100TX , 10 24 (Form)           Comments: Page 2, Cosmetic Loss or Damage (1) Please add an explicit exception for windows and doors. (2) Please amend exterior surface materials and related components to specify that this only includes the roof and siding of the dwelling.",2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",11/21/2024,Objection_letter3,objection2,"Objection 2           - SPECIAL PROVISIONS - TEXAS, FMHO 6100TX , 09 24 (Form)           Comments: Page 6, Cosmetic Loss or Damage (1) Please add an explicit exception for windows and doors. (2) Please amend exterior surface materials and related components to specify that this only includes the roof and siding of the dwelling.",2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",11/21/2024,Objection_letter3,objection3,"Objection 3           - SPECIAL PROVISIONS - TEXAS, FMHO 6100TX, 10 24 (Form)           Comments: Page 6, Cosmetic Loss or Damage (1) Please add an explicit exception for windows and doors. (2) Please amend exterior surface materials and related components to specify that this only includes the roof and siding of the dwelling.",2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",10/16/2024,Objection_letter4,objection1,"Objection 1           - SPECIAL PROVISIONS - TEXAS, HM 8100TX , 10 24 (Form)           Comments: Page 2, Cosmetic Loss or Damage Thank you for removing ""windows and doors."" (1) Either include an exception for windows and doors OR confirm that you won't exclude coverage for cosmetic damage to windows and doors. Our approval is based on the representations made in this filing. (2) Please remove a.(2) ""HVAC unit covers, mailboxes, covered parking structures, skylights."" As stated in the initial objection, we are only approving cosmetic damage exclusions for damage to the roof and siding. If you want me to pend the filing until we are able to resolve this issue, please let me know.",2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",10/16/2024,Objection_letter4,objection2,"Objection 2           - SPECIAL PROVISIONS - TEXAS, FMHO 6100TX , 09 24 (Form)           Comments: Page 6, Cosmetic Loss or Damage (1) Please remove windows and doors from a.(3). (2) Either include an exception for windows and doors OR confirm that you won't exclude coverage for cosmetic damage to windows and doors. Our approval is based on the representations made in this filing. (3) Please remove a.(2) ""HVAC unit covers, mailboxes, covered parking structures, skylights."" As stated in the initial objection, we are only approving cosmetic damage exclusions for damage to the roof and siding. SERFF Tracking #: LBPM-134159927 State Tracking #: S722843 Company Tracking #: 24-TX-LM-HO-CND-F-MULTI- PCF-SPPROV State: Texas First Filing Company: Liberty Insurance Corporation, ... TOI/Sub-TOI: 04.0 Homeowners/04.0000 Homeowners Sub-TOI Combinations Product Name: Homeowners Project Name/Number: 24-TX-LM-HO-CND-F-MULTI-PCF-SPPROV/24-TX-LM-HO-CND-F-MULTI-PCF-SPPROV PDF Pipeline for SERFF Tracking Number LBPM-134159927 Generated 02/10/2025 01:09 AM  If you want me to pend the filing until we are able to resolve this issue, please let me know.",2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",10/16/2024,Objection_letter4,objection3,"Objection 3           - SPECIAL PROVISIONS - TEXAS, FMHO 6100TX, 10 24 (Form)           Comments: Page 6, Cosmetic Loss or Damage (1) Please remove windows and doors from a.(3). (2) Either include an exception for windows and doors OR confirm that you won't exclude coverage for cosmetic damage to windows and doors. Our approval is based on the representations made in this filing. (3) Please remove a.(2) ""HVAC unit covers, mailboxes, covered parking structures, skylights."" As stated in the initial objection, we are only approving cosmetic damage exclusions for damage to the roof and siding. If you want me to pend the filing until we are able to resolve this issue, please let me know.",2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",10/16/2024,Objection_letter4,objection4,"Objection 4           - SPECIAL PROVISIONS - TEXAS, HM 8100TX , 10 24 (Form)           - SPECIAL PROVISIONS - TEXAS, FMHO 6100TX , 09 24 (Form)           - SPECIAL PROVISIONS - TEXAS, FMHO 6100TX, 10 24 (Form)           Comments: There is a new requirement for a disclosure that explains that the policy excludes and/or limits coverage for cosmetic damage. Please attach a copy of the disclosure you will be using to the Form Schedule and add it to the Forms Usage Table.",2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",10/01/2024,Objection_letter5,objection1,"Objection 1           - SPECIAL PROVISIONS - TEXAS, HM 8100TX , 10 24 (Form)           Comments: At this time we are only approving cosmetic damage exclusions that consist of exterior surfaces of the dwelling, with an exception for windows and doors. We can consider allowing the exclusion to apply to other surfaces, but the decision will likely take some time. Let me know if you want me to pend this filing to decide whether the extent of the cosmetic damage exclusion is acceptable.",2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",10/01/2024,Objection_letter5,objection2,"Objection 2           - SPECIAL PROVISIONS - TEXAS, HM 8100TX , 10 24 (Form)           Comments: Page 6, Section I - Property Conditions, 7. Appraisal, ""d. The appraisers shall appraise the loss, stating separately the itemized estimate of the actual cash value and replacement cost of each item and duration of repairs, ..."" (a) Why is duration of repairs included? (b) When would it be requested? (c) If the competent appraiser is an engineer or architect, they wouldn't be knowledgeable about the duration of repairs. How would that impact the appraisal process? (e) If a disagreement about the duration of repairs resulting in the appraisal going to the umpire, which could be a judge, would the umpire have the knowledge necessary to determine the duration of repairs?",2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",10/01/2024,Objection_letter5,objection3,"Objection 3           - SPECIAL PROVISIONS - TEXAS, FMHO 6100TX , 09 24 (Form)           Comments: Page 12, E. Appraisal, ""d. The appraisers shall appraise the loss, stating separately the itemized estimate of the ""actual cash value"" and ""replacement cost"" of each item and duration of repairs,..."" (a) Why is duration of repairs included? (b) When would it be requested? (c) If the competent appraiser is an engineer or architect, they wouldn't be knowledgeable about the duration of repairs. How would that impact the appraisal process? (e) If a disagreement about the duration of repairs resulting in the appraisal going to the umpire, which could be a judge, would the umpire have the knowledge necessary to determine the duration of repairs?",2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",10/01/2024,Objection_letter5,objection4,"Objection 4           - SPECIAL PROVISIONS - TEXAS, FMHO 6100TX, 10 24 (Form) SERFF Tracking #: LBPM-134159927 State Tracking #: S722843 Company Tracking #: 24-TX-LM-HO-CND-F-MULTI- PCF-SPPROV State: Texas First Filing Company: Liberty Insurance Corporation, ... TOI/Sub-TOI: 04.0 Homeowners/04.0000 Homeowners Sub-TOI Combinations Product Name: Homeowners Project Name/Number: 24-TX-LM-HO-CND-F-MULTI-PCF-SPPROV/24-TX-LM-HO-CND-F-MULTI-PCF-SPPROV PDF Pipeline for SERFF Tracking Number LBPM-134159927 Generated 02/10/2025 01:09 AM            Comments: Page 11, E. Appraisal, ""d. The appraisers shall appraise the loss, stating separately the itemized estimate of the ""actual cash value"" and ""replacement cost"" of each item and duration of repairs, ..."" (a) Why is duration of repairs included? (b) When would it be requested? (c) If the competent appraiser is an engineer or architect, they wouldn't be knowledgeable about the duration of repairs. How would that impact the appraisal process? (e) If a disagreement about the duration of repairs resulting in the appraisal going to the umpire, which could be a judge, would the umpire have the knowledge necessary to determine the duration of repairs?",2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",09/06/2024,Objection_letter6,objection1,"Objection 1           - SPECIAL PROVISIONS - TEXAS, HM 8100TX , 10 24 (Form)           Comments: Page 1, Under 3. item n. is deleted and replaced by the following: n. ""Replacement Cost"" ""(1) in case of loss or damage to buildings, replacement cost means the cost, at the time of loss, . . . .""  Please remove ""at the time of loss"" and replace with ""at time of replacement"".",2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",09/06/2024,Objection_letter6,objection2,"Objection 2           - SPECIAL PROVISIONS - TEXAS, HM 8100TX , 10 24 (Form)           Comments: Page 2, Section 1 - Property Coverages, Building Property Losses We Do Not Cover, Item 21, Cosmetic Loss or Damage, a.(3) Management has recently evaluated cosmetic damage exclusions and determined that we wont approve exclusions that apply to windows and doors. These items have an inherently cosmetic purpose, and damage to the items could also reduce safety. Please revise the endorsement to remove windows and doors from the definition of exterior surfacing"" .",2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",09/06/2024,Objection_letter6,objection3,"Objection 3           - SPECIAL PROVISIONS - TEXAS, HM 8100TX , 10 24 (Form)           Comments: Page 2, Section 1 - Property Coverages, Building Property Losses We Do Not Cover, Item 21, Cosmetic Loss or Damage, ""This exclusion applies so long as the exterior surface materials and related components maintains its function as the intended barrier protecting against exposure to the elements and leaking of water through the exterior surface materials."" As part of managements position on cosmetic damage exclusions, it was determined that the form must include language indicating that coverage is provided if the damage reduces the expected functional life of the surface either immediately or over time. Damage that affects the functionality of an exterior surface, whether immediately or over time, is not cosmetic damage. Please revise the exclusion to specify that cosmetic damage does not prevent the ""exterior surfacing"" from continuing to function as a barrier to entrance of the elements to the same extent as it did before the cosmetic damage occurred  either immediately or over SERFF Tracking #: LBPM-134159927 State Tracking #: S722843 Company Tracking #: 24-TX-LM-HO-CND-F-MULTI- PCF-SPPROV State: Texas First Filing Company: Liberty Insurance Corporation, ... TOI/Sub-TOI: 04.0 Homeowners/04.0000 Homeowners Sub-TOI Combinations Product Name: Homeowners Project Name/Number: 24-TX-LM-HO-CND-F-MULTI-PCF-SPPROV/24-TX-LM-HO-CND-F-MULTI-PCF-SPPROV PDF Pipeline for SERFF Tracking Number LBPM-134159927 Generated 02/10/2025 01:09 AM  time.",2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",09/06/2024,Objection_letter6,objection4,"Objection 4           - SPECIAL PROVISIONS - TEXAS, HM 8100TX , 10 24 (Form)           Comments: Page 2, Section 1 - Property Coverages, Building Property Losses We Do Not Cover, Item 21. Cosmetic Loss or Damage, For purposes of this provision, exterior surface materials and related components means . . . At this time, we are only approving cosmetic damage exclusions for exterior surfaces of the dwelling - meaning roof and siding. Please revise for consistency.",2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",09/06/2024,Objection_letter6,objection5,"Objection 5           - SPECIAL PROVISIONS - TEXAS, HM 8100TX , 10 24 (Form)           Comments: Page 2 7. POLLUTION OR CONTAMINATION Please add c. Loss caused by common household chemicals used to maintain the residence premises.",2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",09/06/2024,Objection_letter6,objection6,"Objection 6           - SPECIAL PROVISIONS - TEXAS, HM 8100TX , 10 24 (Form)           Comments: Page 6, 7. Appraisal, last sentence of the provision - ""To the extent that there is a valid assignment of benefits under this policy, appraisal is only appropriate if we agree to the appraisal."" Appraisal is a process that can be implemented at the request of either party. Please remove this sentence for consistency.",2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",09/06/2024,Objection_letter6,objection7,"Objection 7           - SPECIAL PROVISIONS - TEXAS, FMHO 6100TX , 09 24 (Form)           - SPECIAL PROVISIONS - TEXAS, FMHO 6100TX, 10 24 (Form)           Comments: Page 6, Section I - Exclusions, item A.: Cosmetic Loss or Damage Management has recently evaluated cosmetic damage exclusions and determined that we wont approve exclusions that apply to windows and doors. These items have an inherently cosmetic purpose, and damage to the items could also reduce safety. Please revise the endorsement to remove windows and doors from the definition of exterior surfacing"" and add an exception for these two items.",2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",09/06/2024,Objection_letter6,objection8,"Objection 8           - SPECIAL PROVISIONS - TEXAS, FMHO 6100TX , 09 24 (Form)           - SPECIAL PROVISIONS - TEXAS, FMHO 6100TX, 10 24 (Form)           Comments: Page 6, Section I - Exclusions, item A.: Cosmetic Loss or Damage, ""This exclusion applies so long as the exterior surface materials and related components maintains its function as the intended barrier protecting against exposure to the elements and leaking of water through the exterior surface materials."" As part of managements position on cosmetic damage exclusions, it was determined that the form must include language indicating that coverage is provided if the damage reduces the expected functional life of the surface either immediately or over time. Damage that affects the functionality of an exterior surface, whether immediately or over time, is not cosmetic damage. SERFF Tracking #: LBPM-134159927 State Tracking #: S722843 Company Tracking #: 24-TX-LM-HO-CND-F-MULTI- PCF-SPPROV State: Texas First Filing Company: Liberty Insurance Corporation, ... TOI/Sub-TOI: 04.0 Homeowners/04.0000 Homeowners Sub-TOI Combinations Product Name: Homeowners Project Name/Number: 24-TX-LM-HO-CND-F-MULTI-PCF-SPPROV/24-TX-LM-HO-CND-F-MULTI-PCF-SPPROV PDF Pipeline for SERFF Tracking Number LBPM-134159927 Generated 02/10/2025 01:09 AM  Please revise the exclusion to specify that cosmetic damage does not prevent the ""exterior surfacing"" from continuing to function as a barrier to entrance of the elements to the same extent as it did before the cosmetic damage occurred  either immediately or over time.",2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",09/06/2024,Objection_letter6,objection9,"Objection 9           - SPECIAL PROVISIONS - TEXAS, FMHO 6100TX , 09 24 (Form)           - SPECIAL PROVISIONS - TEXAS, FMHO 6100TX, 10 24 (Form)           Comments: Page 6, Section 1 - Exclusions, item A.: Cosmetic Loss or Damage, ""For purposes of this provision, exterior surface materials and related components means . . . "" At this time, we are only approving cosmetic damage exclusions for exterior surfaces of the dwelling - meaning roof and siding. Please revise for consistency.",2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",09/06/2024,Objection_letter6,objection10,"Objection 10           - SPECIAL PROVISIONS - TEXAS, FMHO 6100TX, 10 24 (Form)           Comments: Page 11, Section I - Property Conditions, Item E. is deleted and replaced by the following: E. Appraisal., last paragraph of the provision,  ""To the extent that there is a valid assignment of benefits under this policy, appraisal is only appropriate if we agree to the appraisal."" Appraisal is a process that can be implemented at the request of either party. Please remove the  sentence for consistency.",2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",09/06/2024,Objection_letter6,objection11,"Objection 11           - SPECIAL PROVISIONS - TEXAS, FMHO 6100TX , 09 24 (Form)           Comments: Page 12, Section I - Conditions, E. Appraisal, last paragraph of the provision, ""To the extent that there is a valid assignment of benefits under this policy, appraisal is only appropriate if we agree to the appraisal."" Appraisal is a process that can be implemented at the request of either party. Please remove sentence for consistency.",2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",09/06/2024,Objection_letter6,objection12,"Objection 12           - ROOF PAYMENT SCHEDULE - TEXAS, FMHO 4194TX, 10 24 (Form)           Comments: Page 1, states Under 5.  Loss Settlement in Special Provisions, FMHO 6100TX, the following is added: Should it be revised to state Under ""C."" Loss Settlement . . .  per page 8 of the revised form FMHO 6100TX in this filing?",2025-02-24
TX_LBPM-134159927,TX,111,42404,"[42404, 11041, 23035, 23043, 24198, 12484, 18333]",09/06/2024,Objection_letter6,objection13,"Objection 13           - ROOF PAYMENT SCHEDULE - TEXAS, FMHO 4176TX , 10 24 (Form)           - ROOF PAYMENT SCHEDULE - TEXAS, FMHO 4194TX, 10 24 (Form)           - Form Usage Table (Supporting Document)           Comments: The Form Usage Table states the Roof Payment Schedules are Conditional Mandatory. SERFF Tracking #: LBPM-134159927 State Tracking #: S722843 Company Tracking #: 24-TX-LM-HO-CND-F-MULTI- PCF-SPPROV State: Texas First Filing Company: Liberty Insurance Corporation, ... TOI/Sub-TOI: 04.0 Homeowners/04.0000 Homeowners Sub-TOI Combinations Product Name: Homeowners Project Name/Number: 24-TX-LM-HO-CND-F-MULTI-PCF-SPPROV/24-TX-LM-HO-CND-F-MULTI-PCF-SPPROV PDF Pipeline for SERFF Tracking Number LBPM-134159927 Generated 02/10/2025 01:09 AM  Please attach an addendum to the Supporting Documentation tab describing the conditions that make these forms mandatory.",2025-02-24
TX_LBPM-134367641,TX,111,11215,"[11215, 19690]",01/31/2025,Objection_letter1,objection04,"0 Homeowners/04.0000 Homeowners Sub-TOI Combinations Product Name: Homeowners Project Name/Number: 24-TX-S-HO-F-MULTI-RFSH-RS1/24-TX-S-HO-F-MULTI-RFSH-RS1 PDF Pipeline for SERFF Tracking Number LBPM-134367641 Generated 02/20/2025 07:21 AM   You mentioned, competitor filings indicate exclusions to cosmetic damage for doors and windows have been approved by the department and specific exceptions were not required. We also see many versions of language that is general, potentially enabling exclusions of such damage without explicit mention. We are happy to review the approved exclusions to cosmetic damage for doors and windows, will you please share those filings with us?",2025-02-24
TX_LBPM-134367641,TX,111,11215,"[11215, 19690]",01/10/2025,Objection_letter2,objection1,"Objection 1           - AMENDATORY ENDORSEMENT — TEXAS, CHO-6548/TXEP , 12/24 (Form)           Comments: The policies includes language that allows replacement cost to be determined at the time of loss or shortly following the loss. Replacement cost coverage is conditioned on completion of repair or replacement, and it is intended to cover the insured for the reasonable cost of that repair or replacement. Please amend the Texas Amendatory to address this language.",2025-02-24
TX_LBPM-134367641,TX,111,11215,"[11215, 19690]",01/10/2025,Objection_letter3,objection2,"At this time we will only allow cosmetic damage exclusions to apply to the roof and siding of the dwelling.  Please remove:  HVAC unit covers, mailboxes, covered parking structures (unless attached), and windows or doors.",2025-02-24
TX_LBPM-134367641,TX,111,11215,"[11215, 19690]",01/10/2025,Objection_letter3,objection3,We require an explicit exception for windows and doors.  They have an inherent cosmetic purpose and it is also a safety issue for these items to be repaired or replaced.,2025-02-24
TX_LBPM-134367641,TX,111,11215,"[11215, 19690]",01/10/2025,Objection_letter3,objection4,Forms must have a Flesch score of at least 40.  Please ensure that the revisions allow the score to meet this minimum score (cosmetic loss or damage exclusion only).,2025-02-24
TX_LBPM-134367641,TX,111,11215,"[11215, 19690]",01/10/2025,Objection_letter3,objection5,"We require a disclosure to highlight to the insured that the policy includes a cosmetic damage exclusion.  A disclosure was filed in S723928, but it only applies to Safeco.  Please attach a copy of the disclosure in this filing so it can also be used for American Economy.",2025-02-24
TX_LBPM-134367641,TX,111,11215,"[11215, 19690]",01/07/2025,Objection_letter4,objection1,"Please respond by the next business day.      Objection 1           - Explanatory Memorandum (Supporting Document)           Comments: Thank you for your response. Please amend your Form Filing Summary of Changes document in the Supporting Documents tab to show the correct Replaced Forms. The Replaced Forms shown on your Form Filing Summary of Changes document do not match the replaced form numbers shown on the filings you are replacing. CHO-6548/TXEP 12/24 and CHO-6548/TXEP 10/24 are not the same. HOM-7236/TXEP 12/24 and HOM-7236/TXEP 10/24 are not the same. Otherwise, provide an explanation.",2025-02-24
TX_LBPM-134367641,TX,111,11215,"[11215, 19690]",01/06/2025,Objection_letter5,objection1,Objection 1           - Explanatory Memorandum (Supporting Document)           Comments: Please amend the Explanatory Memorandum to remove or show the correct Company tracking number. Company tracking number 24-TX-S-HO-F-HMR2-RFSH-RS1 contains a typographical error. We are not able to locate a filing using this number.,2025-02-24
TX_LBPM-134367641,TX,111,11215,"[11215, 19690]",01/06/2025,Objection_letter5,objection2,Objection 2           - Explanatory Memorandum (Supporting Document)           Comments: Please amend your Explanatory Memorandum to show the correct company name. Safeco Ins Co of Indiana and Safeco Insurance Company of Indiana are not the same.,2025-02-24
TX_LBPM-134367641,TX,111,11215,"[11215, 19690]",01/06/2025,Objection_letter5,objection3,"Objection 3           - Explanatory Memorandum (Supporting Document)           Comments: Please amend your Explanatory Memorandum so that it contains an explanation of each policy form and endorsement's use, which may include, for example, the type of risk or risks for which the forms or endorsements will be used.",2025-02-24
